"time.0" "time.1" "cost.0" "cost.1" "attr1" "attr2"
"0.613798053050414" "2.66233556386549" "1.39808206012458" "-0.13575402398304" "3.02902107411662" "2.30041018144313"
"0.438847458638716" "2.257299678348" "0.456509089818486" "1.05093852625422" "2.86048882329035" "3.8285401659914"
"1.58499371102639" "2.18297217238788" "1.28477565140768" "0.450841205978293" "1.98704253018814" "4.63178298625352"
"0.96737063068198" "2.75459323348617" "2.72404422121544" "0.429388152655256" "2.21839333913249" "3.73665457388743"
"1.67112141414313" "3.21914257961884" "1.26293605594778" "1.36122363553524" "2.76509685300487" "4.5120200522967"
"1.39666172864987" "3.35559363522986" "1.84609189027031" "-0.624041403900631" "1.59446308432894" "5.774619966797"
"1.4999002055889" "2.52769870650116" "3.34725336531148" "1.86910591471634" "2.91432736073606" "4.1969582781111"
"0.00321386774908751" "2.83367290601786" "2.63740867178287" "-0.158747698206413" "2.41280113917655" "2.32274321522848"
"0.133415405621286" "2.05340602902276" "1.53270220083674" "2.28341224015192" "5.08807601912005" "4.36586554604346"
"1.535382282665" "2.85114538475499" "3.09938622094773" "1.29767341194616" "3.53047252733039" "6.03010411234083"
"1.862181713406" "2.92752222297201" "2.4783000126112" "1.36555853134041" "2.30798147003518" "4.98264775417405"
"0.39438270521583" "3.72345008166321" "0.633247091130837" "1.09500082345398" "2.48044358276286" "5.08607579417882"
"0.220154198756441" "3.19063769312901" "-0.0806569326378246" "0.641738304256743" "3.40581089766611" "5.42620332909495"
"0.0207444938868284" "3.78355471011158" "2.62967929722468" "0.0632812721794023" "4.86722041413529" "3.32769700017714"
"1.28466197339259" "3.32459530237969" "2.70817685160034" "1.5236500945401" "3.40413089797196" "3.50648110387097"
"0.697610877002589" "2.51935274637025" "1.84396622265192" "0.725674248183743" "1.65725421949893" "4.36481227919023"
"1.23740111121302" "3.64800907813059" "1.68195737174349" "2.54905433114594" "1.78485327720707" "3.84319220620771"
"0.0607955529545434" "3.42102571014594" "3.01726065996517" "1.93866000292225" "2.84623766072624" "4.79334749234147"
"0.905698593583424" "2.37800041623646" "1.1753386309122" "2.96174395133913" "2.57137011339909" "4.39987484075599"
"1.62486036990071" "1.93538993251417" "2.52832871225152" "-1.38735864769666" "3.37651084434485" "4.41952369498202"
"1.37101700156042" "3.59055292147538" "3.55901493516163" "1.22215127227132" "3.03944628934344" "3.48367422939032"
"1.77638065193826" "2.02441359332204" "1.76160693757881" "1.53725556797927" "2.74618178877536" "3.51357258362479"
"0.522538071407005" "3.10116619386338" "2.27152318516523" "-0.047215467974683" "3.69473989180685" "4.78281283012786"
"0.669806554399431" "3.63752154061804" "1.10777885098365" "2.04837392325253" "3.52123987583602" "5.53111802270552"
"0.82779588572681" "3.75475366287306" "3.08807953227883" "0.490838322941934" "3.51590578784069" "4.79597333220865"
"0.200120854135137" "3.78984624881158" "0.739706449831706" "0.885946530259233" "3.36558592434813" "2.8905620087676"
"0.319585966638755" "2.9829953613868" "-0.185235673770349" "2.28031400059413" "1.85295320060183" "3.45198584379657"
"1.67022060679877" "2.79594998155674" "1.53825244276213" "1.41560059234005" "4.34769997380804" "4.17048186512715"
"0.486018916395027" "3.4685596471196" "0.0705483542524727" "-1.09363118626898" "4.5129015312504" "4.74171533401233"
"1.60337206435483" "3.44332203272777" "2.24040654619047" "1.52092111287881" "3.26269740691696" "4.17973615703447"
"1.05898689572979" "2.09741833354998" "0.239141131218682" "0.0748558660425549" "2.57126109458199" "3.41862284194676"
"0.563560343796853" "3.48017169725057" "3.53592510739982" "1.00621538821098" "4.00084798853161" "4.096560591684"
"0.492833080123644" "2.41561484405678" "2.56314226358288" "2.2755161114019" "2.82430037298501" "3.17276124660771"
"0.217054420877248" "2.32039010067843" "0.587354725306889" "1.02313500843649" "4.19825965547391" "4.29760422104611"
"1.40117254309729" "2.99833896516776" "1.15737986569879" "1.6090705858655" "2.49460904842101" "4.35646410323042"
"0.419101333261002" "2.87552971134987" "3.14562772716673" "0.324570189182051" "2.04407775447407" "4.73541299244118"
"1.51930568659399" "2.4924055433399" "1.5283368764844" "-0.175288560625633" "4.95927136135889" "5.21472124179656"
"1.01174979256745" "3.48615945356013" "-0.110496398178304" "2.28212940971953" "4.08867718398536" "2.33146498917776"
"0.968981032024138" "2.72042975135893" "3.65263220266029" "2.48159575298212" "2.18900348445934" "3.93329220533504"
"0.56319181398768" "3.36107291835593" "3.20880460462656" "0.10578267056628" "2.13959414000719" "3.9824190449054"
"1.06009220749419" "2.68317501925491" "2.54736835250673" "-0.339943799735426" "2.71270173282994" "3.13430509264068"
"1.47171019297605" "3.51352165547246" "1.96640893233265" "1.22413308796145" "3.28379197288324" "3.48664561173729"
"1.17495699085901" "2.78384325187095" "2.38822108337284" "2.459969305054" "4.32824138804382" "3.80816735006297"
"0.66286009681737" "3.31027985438658" "0.587319849260286" "0.341030032275223" "3.20565582825823" "4.70054411610777"
"1.22189192658244" "3.88142291535065" "1.9846508769317" "1.70943533820474" "3.05965523298934" "5.01505137640103"
"1.00721639751038" "3.18453706138208" "0.833493821029551" "2.39412087278522" "4.19359329437095" "5.20992639793831"
"0.867879803810734" "2.89605327343848" "1.26711032704383" "1.6664713677193" "1.35137828493769" "2.21177980944189"
"1.51180297325179" "3.4340815647277" "2.00070584456146" "0.286929937286267" "3.04575265755019" "6.18600056992458"
"0.030769339102786" "2.26954717510939" "3.46486824737676" "-0.527612514571811" "2.16094673511225" "4.26285100973114"
"1.36658100558724" "2.17885681260517" "1.98821892506575" "1.47786611309133" "3.67287620421583" "6.27789819946609"
"1.08263957463205" "2.31456366251549" "2.64118558720206" "1.40804294131005" "3.75348708188193" "2.77478586495803"
"1.14151516995532" "2.2236903531081" "1.27482356067537" "0.475616151394831" "3.07391811594631" "3.26410646486585"
"0.857536331091542" "1.95923250865657" "0.435440041719602" "1.76980054055086" "2.00718463588579" "3.3927977732431"
"0.432270590591244" "2.76357976251654" "1.41272935346003" "1.20707886561153" "3.17264397302055" "3.97394319017075"
"1.20459415041609" "2.67860000889143" "2.69090398008508" "0.694801743657876" "3.12831667595873" "5.68488075284142"
"1.69637093450781" "2.44894197744038" "1.7211692421707" "1.39811283965228" "2.91075285959494" "4.99522935182551"
"1.8312885210542" "3.07132092623785" "2.7496043800061" "1.42993080796366" "0.694263305886121" "3.71082775631586"
"1.75690740740485" "3.2493304370339" "2.05226564607961" "-0.611414075230758" "4.15544458795754" "4.74577157385188"
"1.13783034260664" "3.36383968477836" "0.997652960493292" "1.0704909351089" "2.47491477570154" "2.59170340999216"
"0.0933733575409278" "3.78180004699714" "1.97240021924126" "1.2146812457191" "3.00543043436523" "5.89173111374369"
"1.06460061287088" "2.37332344293362" "0.704729101661034" "0.341669096145069" "3.06170216684185" "3.0711926354934"
"0.0835690862210467" "2.39102480957983" "3.01586176910714" "1.29524646831465" "2.73608323289135" "4.992664979285"
"1.8763843571255" "3.40709434190206" "3.45125090103583" "0.9314102820138" "3.40964740076118" "4.71272465805273"
"1.59676056635845" "3.10878537118668" "2.8815357047951" "1.44721656788061" "2.85693024498372" "3.61889898989339"
"0.81305562687479" "2.00097453721939" "4.26910428185952" "1.73252266404213" "3.24052864487864" "2.08071076538089"
"1.61904592225514" "3.20046834450215" "1.75857440697446" "0.189442482098841" "1.52169929657966" "2.76525540760964"
"0.16056711760629" "2.28102782824868" "3.52464702323623" "3.26113826041418" "1.2263397156718" "3.68920198007418"
"0.696986724860966" "2.68710164703289" "2.54913064822139" "0.494131006342837" "3.88216605017245" "4.36772100548638"
"0.952988957136869" "2.50837773469323" "1.72362253177522" "-0.520334499712179" "4.70335491122846" "3.36677909305168"
"1.41541608034959" "2.55424998596264" "0.204376306157676" "0.345816259576289" "4.09950017156423" "3.39061121547391"
"1.84374062238447" "3.02607055077888" "1.82238338439549" "1.47319756243904" "6.28744032108428" "4.10770303000243"
"1.67528208167385" "3.85676850408083" "2.02663538807717" "0.658461970975046" "2.57399309783801" "3.5244637450092"
"0.911167733710259" "3.11248025649413" "3.43639183128605" "0.417793428449295" "2.79813599578687" "4.31220898766882"
"0.0486695578750223" "3.01616799419653" "2.18522736608822" "2.05245789815892" "2.53477260139642" "4.80870453315881"
"0.899945293821394" "2.25798954343516" "2.67474181522057" "2.0804209446855" "2.48751899423401" "4.80285593254562"
"1.36279982028063" "3.00175421532523" "1.91272160837093" "2.845405488656" "2.59091965772261" "4.5018746235744"
"1.33088048469415" "2.9199898897605" "2.37718234681139" "0.0341560524249394" "3.46882168072349" "4.91852842532364"
"0.807214936300646" "3.19058175696293" "2.34968938550619" "0.534893175131351" "3.90327541469044" "5.0172814702457"
"0.46576940373145" "3.62761574025825" "1.6212050459909" "0.74047329032745" "2.70465406611081" "3.39969766830808"
"0.791039381449576" "1.93524066934269" "1.29069021705426" "2.55095855443662" "3.06823359358481" "4.45415127147354"
"1.067302680186" "2.28225538009359" "2.76861398486935" "0.659765883050272" "2.29243630683692" "4.81594834764127"
"0.467466990406159" "2.18635214046435" "1.71920316139016" "0.425390328798707" "0.97019214487222" "3.43498563309299"
"1.6678618329484" "2.21455411948403" "2.91537275016093" "2.71593120080935" "1.8096996150855" "3.06654891769907"
"0.728784625126049" "3.17614112778101" "4.6136997106582" "1.34856403506202" "2.32388083801374" "5.42282088385166"
"1.13620756687783" "2.95137354785111" "2.26245192049082" "-0.380572367299667" "2.69006210838692" "3.34008626215329"
"0.808944580886979" "3.47388533209357" "2.59617782443745" "1.80803826336901" "2.95286053590017" "3.3739149190283"
