"time.0" "time.1" "cost.0" "cost.1" "attr1" "attr2"
"0.987214980408084" "3.06228140672157" "1.04677334641965" "2.00141350617023" "3.28927662069614" "3.36393171030249"
"1.11071827337146" "2.01642602117918" "2.48800448551257" "0.866327194634578" "5.13253462565636" "5.07947257296759"
"0.940309552506078" "2.05143790096557" "1.86946563348646" "1.74030793541681" "3.12700527902119" "4.15440371251188"
"1.27935317496257" "2.22322887879657" "0.801475033237338" "2.10171169642949" "4.56632760232823" "3.47417999580564"
"0.493465859839693" "3.19301881896704" "1.14357849445727" "1.58636227254745" "3.66568638663795" "3.60895608328713"
"0.00895511641725898" "2.11242528482433" "2.72124033683948" "1.83569479417783" "3.68627840103318" "4.46529717794317"
"1.61298886651546" "2.08710492450884" "0.800875554598467" "2.34363295090302" "3.85028274498295" "5.38105496483108"
"0.941554923221469" "2.64360538348416" "2.17896542845788" "-0.579707411405452" "2.79865769198005" "4.72101596740413"
"0.184173820253462" "2.97482089797454" "1.34250522709491" "0.261419643742854" "2.11500573117714" "3.98542642950085"
"1.03874113777513" "3.62846072049858" "3.20442984091424" "1.24249226723406" "2.64059767503081" "5.26948219239223"
"0.393408275034744" "3.15745068938332" "3.48355587661837" "1.23288426621567" "3.77498287798766" "4.63811524438938"
"1.01225662608398" "3.11838321474707" "2.19004075645155" "0.101842473942424" "1.28652654662444" "3.36032648888289"
"0.203265904107597" "2.99365395559417" "2.14376866456819" "0.277112460464461" "2.73247318905593" "3.04581599397517"
"0.650877258837223" "2.02855426588655" "2.33487927783661" "1.54814708200161" "3.99221668956773" "1.98315740865829"
"1.1445800540084" "2.46245613059262" "2.90556286513926" "2.02436181825375" "4.50518616243444" "5.2478264763125"
"1.06746757572936" "1.64536360300286" "2.68957044122141" "-0.290110227649688" "4.87223954077317" "5.07698508153193"
"0.374077683034353" "2.26128038872918" "3.33987014409269" "0.448054594023933" "6.41911853800333" "4.80169467900456"
"0.183313146497123" "2.17021554636024" "1.6680008742689" "2.28900665852448" "2.55323040857446" "4.91387476720496"
"0.699098306534346" "3.02216701049265" "2.61904507762477" "-0.357190695264188" "6.22470440051762" "4.18149787522693"
"0.181378990340978" "2.42762561241165" "2.46803955285635" "2.29034391160823" "4.24200643525995" "3.20762887427981"
"0.823622685450595" "3.34158011373365" "1.06466496557265" "2.51025273674325" "2.88035635637991" "4.37467372482774"
"0.321260237477254" "1.95203480261192" "1.90822614636895" "1.34437569864674" "3.45081183821211" "4.05094086643524"
"0.959607652156614" "1.65110231094668" "0.569104437348197" "1.83400375542103" "4.12346114166922" "3.32506137909788"
"1.00841426177463" "1.93954147236235" "2.7993111546012" "1.99337455057353" "3.51117939878378" "3.48844265237135"
"0.87077554571256" "3.16502178011835" "3.22143757497895" "0.841208610376426" "3.54128014486987" "4.75261202752693"
"0.900135078313295" "2.38583555925544" "2.70283606780023" "2.044038296443" "2.80458878671133" "4.65474608787088"
"0.128932159430813" "2.63856557370163" "2.79646996225489" "2.13242755696484" "4.58190310269754" "5.41742039411628"
"0.282174176719971" "1.65214125524275" "2.23361091631994" "2.08166828049078" "2.46298023327784" "5.31144432288771"
"1.12070390421944" "2.33220646566199" "0.790122736671989" "1.91013264203965" "2.48686659198764" "4.00000053949125"
"1.47786138091236" "3.58621245616162" "2.69541479043295" "1.49361221665599" "4.09584218550755" "5.75043087822648"
"1.25378394436138" "2.4533291067048" "2.12684665242046" "1.04394796752212" "2.87031339846703" "4.46390540935747"
"1.26047656673193" "2.24535603225557" "2.44228433818746" "2.83905609497154" "1.57724059438107" "4.42699520687938"
"1.54645763761504" "2.53278111724788" "1.68651418947442" "2.16942771719734" "4.10157575956263" "3.44411608452189"
"0.56380996219907" "3.32788773436984" "2.41606765282189" "3.36117006140252" "4.21559871883916" "3.59085289402787"
"0.963366633962374" "2.98363875850244" "1.18726822964217" "1.80238148857346" "2.80911444164938" "5.17842488467296"
"0.757534853449091" "3.61490297770873" "1.6592199617151" "1.34201494616028" "4.47097104495846" "5.81354204756895"
"0.511270985523239" "1.78367584152473" "2.15001616478196" "2.21736420277715" "3.13483134938995" "4.06100027520942"
"0.74437221666798" "1.76436696104985" "2.14860982975008" "0.275555042005144" "3.80705435097011" "3.76736093684924"
"0.0745942814052105" "2.16303084410122" "2.17656584240316" "0.629115407358323" "4.73327268302687" "4.76415893162056"
"0.966599439265207" "2.542657662082" "1.41213542256028" "1.23204483920326" "3.15170023285025" "3.37451839815177"
"0.601907745139673" "2.04616582571808" "1.40448432464481" "2.05369036922538" "2.99916003949337" "3.51302589737176"
"0.97308587112464" "1.67326702911034" "2.67484230996079" "-1.07507963821514" "1.25961235517955" "3.56983993011667"
"0.668556118538138" "2.87956467424659" "3.15375951274295" "3.50180377498809" "2.90872388712084" "4.49868743178689"
"1.63801057636272" "2.79350833098078" "2.51169537904615" "0.207311008066584" "2.42982635559128" "4.79106488842867"
"0.67513382564811" "3.34974049241189" "2.47193292040385" "2.49005668045727" "2.83449828084409" "4.41777448164666"
"0.340871989042033" "2.65438267016923" "2.87573295121913" "1.33494882548404" "3.52283345142681" "3.59916494301694"
"0.078601256034337" "3.00659777842835" "1.2970734771742" "2.20301827100309" "4.17009614511207" "4.4918522366912"
"1.13729083286971" "2.35397784166783" "3.86970292720302" "2.20119703172783" "4.41308307677487" "4.6600304380028"
"1.29941187659604" "2.64830286916951" "2.53054996902195" "-0.581470636183389" "3.93748990438659" "4.96821169065992"
"0.587236480793916" "3.00376853234973" "2.43028050926811" "0.211016060967537" "3.50999895342746" "3.98625700071582"
"0.234152108824346" "3.37665506702196" "2.50906688306565" "1.11630476744258" "2.41060549957539" "3.86745384967036"
"1.4631135521424" "2.93483061270695" "2.00853343511947" "3.04147448458562" "4.24728894662882" "4.17541044994831"
"0.21753194996994" "2.0694236945468" "2.98571995613135" "1.55299101360736" "4.05869048624285" "5.32153463179422"
"0.816202133131679" "2.69655833570007" "2.18757004610446" "2.3665455499266" "4.94510770566189" "4.07064459459119"
"1.32284332390456" "3.52328620980214" "3.53506656040366" "-0.171452001126511" "3.0467285068517" "3.59663884023715"
"1.18497568186186" "3.36951979053393" "1.8270373122417" "0.96911219352015" "4.26071938492927" "3.26726506606228"
"1.50263919321867" "1.98902906157868" "1.53373315134936" "1.01592410864952" "3.2205807824137" "3.71114944418347"
"1.46461059577717" "2.86218625619868" "1.96616280044128" "1.91411124330064" "3.25309620767552" "3.19055813923883"
"0.790869493784849" "2.05259813708719" "1.82660877531144" "1.1330816734219" "4.1717738032376" "5.01530518451729"
"1.30727671162132" "2.82399055921705" "2.80171173546157" "2.25094388601641" "1.0138065160831" "5.06604148787752"
"1.47632127793692" "1.78099574161973" "2.3305065684694" "0.799788753520787" "2.94469437409757" "3.40003541815372"
"1.39183855485544" "2.86487622494344" "2.36092731122063" "1.2953087774918" "3.58765031353081" "4.04468884727829"
"0.974341240338981" "2.15311152978893" "2.18682232464915" "1.02235944589874" "1.55840813798332" "4.56057726820117"
"1.34952537409635" "2.84956240667449" "2.58191684946954" "0.0416527203595232" "3.76260758061626" "7.02149288794215"
"0.548420349688269" "2.58542368531739" "2.55237236356367" "1.80712575440915" "2.95176207407479" "6.74335164542562"
"1.20832274043234" "1.72648028665781" "3.20726766219783" "1.96131783263746" "3.22852738482198" "4.20264160448178"
"1.42416285744309" "2.75116460524313" "0.931886899373788" "-0.427419731935886" "3.76529294977936" "5.47107155448327"
"0.922989207788836" "2.56122968441527" "2.39494995724098" "-0.888962193895045" "4.46032999963277" "2.95797433554345"
"0.13770708609838" "2.53670196085656" "3.67851460774499" "0.40282649335866" "4.34926032944686" "4.25502959521873"
"0.702806474265642" "2.40861458659079" "3.92368693051972" "1.01543759552488" "3.02423760313135" "3.67457747069073"
"0.134625857473817" "2.53011943681538" "1.05157095342419" "2.70950451228288" "3.44242786592649" "3.04299454825899"
"1.3876427312023" "3.0420771788829" "2.45564260309927" "1.45640023274193" "3.96902455916268" "6.33558925878956"
"0.464226561549585" "1.75255500864796" "1.1313786750297" "0.472283639533923" "3.29296757156695" "3.94303249456166"
"0.800083795854356" "2.63565083201649" "2.42893988432973" "0.740707416852399" "5.74590167084565" "4.08360361848113"
"0.382260278254747" "2.08124200911541" "1.90960667643034" "1.40985151831444" "2.70703255957212" "5.67676829810657"
"0.557342469109222" "2.83934731943114" "3.70766661188556" "3.21285205856306" "2.4855255196892" "3.90851130473573"
"0.0130047046160325" "2.67640751761943" "3.64605264288912" "0.346209461448422" "2.94126074249993" "5.02763980221779"
"0.629461206587963" "2.57730867897021" "1.49620443786633" "1.86185923328035" "3.18901258102669" "5.10297209336645"
"0.397904241369572" "2.65371102458611" "1.82387277968582" "1.92694302004248" "3.90554774452223" "3.15617350825531"
"0.320251775331795" "3.17818022737699" "2.77195479362234" "2.13271456018255" "3.40715543775393" "3.93357268004148"
"0.881104135435075" "3.05237755523855" "1.40166451298496" "1.16949629957579" "1.69952613573727" "4.15201339769863"
"0.521472632195801" "1.65939801653288" "2.94597548660998" "0.864115017953021" "3.25068419960199" "3.85547449261718"
"1.25880168262962" "2.54267546906369" "1.21797463977268" "1.21587181165426" "4.39991984729385" "4.65887415414534"
"0.957023946821224" "3.36344151283707" "2.89086985065491" "0.800284717156944" "4.32677897135728" "5.78266348012638"
"1.55199286290957" "3.63660075273551" "3.9550396281673" "1.33252684704047" "3.07923993898933" "3.37268603997699"
"1.24999859554321" "3.24371078139963" "1.96117697551908" "1.21180482045314" "3.0913052649538" "5.15823386746352"
"0.0434559021811001" "3.08444256600598" "1.68720424092402" "1.43768502488821" "3.86289967713052" "4.67506237682299"
"1.16626775782416" "3.18803323606309" "2.93826552687725" "3.30322748584739" "2.06903040824224" "6.60250211137255"
"0.0364658354581334" "3.12970294128638" "3.85259961735004" "2.6748248124775" "3.35008246350273" "4.91453418679983"
"1.20409748174576" "2.88566571338847" "2.56352828896249" "2.11191109550642" "3.85771257618176" "6.69159567174996"
"0.953270716455765" "3.12020422683749" "2.58038190304469" "1.17568193214508" "2.65922478367998" "4.10818138204984"
"1.38207171271136" "3.12223240951635" "1.97477700830305" "1.37524567921137" "4.25083657461766" "4.22127528240613"
"1.57065554768685" "3.58607976706605" "3.07140149267728" "2.34241950086609" "2.8482448293116" "2.79938599278854"
"1.5083829307803" "2.27870724202832" "1.81595182865278" "1.43530749730179" "3.92658807368075" "6.02231770653847"
"1.23415153937601" "2.21803340172442" "3.51468894120167" "0.369333246746004" "3.74299028260052" "4.10879204791425"
"1.37483450571168" "2.13618346448755" "2.10209801280059" "1.63826961851579" "2.61644132435474" "3.98148481045746"
"1.37206211192161" "3.17681173086213" "2.97616226512454" "1.02887759981606" "3.17597130024828" "6.02591328952712"
"0.806500489015132" "2.1099308717167" "1.6907430718108" "1.73806408889588" "3.68100815470945" "4.12919314522984"
"0.876435894653667" "2.1225532962908" "3.22605338431701" "-0.264124463662901" "1.83241738878541" "3.2587574957787"
"0.796273281999864" "1.8911137514147" "2.6236455007548" "-0.459667430554793" "5.30446694815142" "4.45108281439415"
"1.11493375529768" "3.57236009317264" "3.49203380218542" "1.05858750566488" "1.64627014029858" "4.31406260665074"
"0.605907498354558" "2.34013407219527" "0.757704638849301" "2.14247256728962" "4.09190818817379" "5.99308208754579"
"0.357866937728133" "2.01206880676793" "2.64623511029003" "2.69861047374644" "2.1854354760306" "4.72726225720525"
"1.5773428483312" "3.62762623533048" "4.75136334170622" "1.1878609350615" "3.55248206769429" "3.01301373594016"
"0.4403524196418" "3.26087657657219" "3.7590227853728" "0.561406768733413" "3.79766596339752" "3.73131626875067"
"1.08332010922208" "2.7926387282745" "2.17567387855053" "1.39225961300039" "2.88198200699738" "7.20889394249605"
"1.30874522323394" "1.66067094164109" "0.34083269952227" "3.08702596397563" "2.94971366303671" "2.71394893474493"
"0.34133579239063" "1.67624646968208" "2.95162922766422" "1.79339507024096" "3.62138043529715" "3.3199806790058"
"0.258620833590627" "2.92877036759723" "1.55117152851795" "1.89265116943889" "4.47369208208921" "5.00016801626816"
"0.808265999209136" "3.49875307590794" "2.19215784655457" "3.1294541627066" "5.51305112973119" "3.6644439209838"
"0.538440064269584" "2.26503869060799" "1.07879514863273" "1.38689177746038" "3.49225843814272" "1.88146558226794"
"1.4689709249977" "3.02872864225786" "1.87766064528356" "0.693419525097454" "5.14509586409354" "4.55984664664128"
"0.70649083644757" "3.12514268943435" "1.00261442239799" "0.78726021360561" "3.51911719249706" "5.75848514705913"
"0.184831265238114" "2.2829290013467" "3.22772207571495" "1.18202570428425" "3.76240963639941" "3.52128112455109"
"0.868136645436287" "1.95049570643064" "3.59914343269849" "-0.24463292881936" "2.55900213059838" "4.99526810359039"
"0.217307473288849" "2.99159730421193" "2.04618563611445" "3.12793006730062" "3.45334397712629" "4.07214749171307"
"0.633014143541921" "1.97119605508866" "1.35517328882204" "0.772540240592586" "3.29351792909894" "2.5357787259981"
